product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B00008DFOM,A13IH5VW8O9DNT,1,negative,you are not buying 25 hooves as the details state. you are buying 1 chew hoof. had no problems with company refunding me the price i payed and they also sent me another hoof free of charge.,not as advertised,1.0,2011-10-05,neutral,0.7603,"['25 hooves', 'hooves details', 'hooves', 'buying 25', 'hoof problems']"
B003KSWDYU,A1HOGPWJF0JKZZ,5,positive,my 9 and 11 year old boys are thrilled with this tasty snack. and so am i with the low sugar content. we are a glutenfreedairyfree house and these make snacking easy. i agree with the previous review about sticking however they do not last long enough in my house to have that problem.,glutenfree!,0.0,2011-12-27,positive,0.9791,"['make snacking', 'sugar content', 'low sugar', 'snack low', 'snacking easy']"
B0018KR8V0,A1HDDAWONDR3TL,2,negative,i really like larabars in general and was stoked to get blueberry ones but these dont taste like blueberries at all. theyre more like unsalted cashews that have a weird sweetness to them. get the apple pie or the cherry ones those rock!,not the best larabar,1.0,2012-04-05,positive,0.353,"['blueberries', 'like blueberries', 'blueberry ones', 'blueberries theyre', 'blueberry']"
B0035Y17XC,A2LLU62J1CHUOA,5,positive,received as promised. dont understand why company wont ship to apo addresses. had to repackage the cans to send to my son when he was overseas. a can opened up during its trip overseas. son loved having a variety of pastas. found out it is a lot cheaper to purchase the products at a grocery store. no need to contact the company.,chef boyardee variety pack,1.0,2011-03-04,neutral,0.4732,"['cans send', 'received promised', 'ship apo', 'apo addresses', 'apo']"
B000A3I3BA,A29HBDKTR7H3T8,5,positive,this product is great! so easy to use mixes up the pb and oil perfectly. the nuts dont mix in as well but compared to trying to mix everything with a spoon this is heaven! easy cleanup,enables me to eat more pb than ever!,0.0,2011-05-31,positive,0.9589,"['mixes pb', 'mix spoon', 'pb oil', 'use mixes', 'mixes']"
B003WO0I6C,A2L3C7GBPMBNRZ,5,positive,i waited a little while to write a review on this product. i got it because i love coffee and i knew i was consuming way too much sugar from my coffee alone. the first time i tried it i was disappointed. i longed for my sugar. however i stuck with it and after a couple of days i got used to it and i now i even enjoy it.for me i found that if you use too much it leaves a horrible after taste sort of similar to the after taste you would find in a fake sugar like equal or splenda. i only use one packet for a 20 oz cup of coffee.overall im satisfied with this product and plan on repurchasing.,im off the sugar,0.0,2012-06-27,negative,0.5198,"['sugar coffee', 'fake sugar', 'coffee overall', 'way sugar', 'love coffee']"
B000F3VB7S,A3HYDUEPYTL1DZ,1,negative,the issues i have with this item have to do with the shipping. i have not tasted the product yet so cannot comment on taste.the first order arrived with one jar compromised and greenwhite mold on the cardboard box and noticeably less sauce in one container. the container was not cracked or broken but somehow it leaked out.customer service was helpful and sent a free replacement. that just arrived today and that package was even worse! black fuzzy mold was widespread on the cardboard box and container label. this time i just asked for a refund ill not try a third time. the sauce might taste lovely but it doesnt seem to handle the shipping process very well.,shipping issues!,0.82,2007-12-13,negative,0.8538,"['shipping tasted', 'sauce taste', 'sauce container', 'tasted product', 'fuzzy mold']"
B00433ANI4,A18490BCF7SAB7,5,positive,this is the best hot sauce ive ever tasted...unless you count the other flavorsvarieties available from boulder hot sauce. there is a habanero version that is amazing. hot but flavorful and you can eat it without dying! this price is little higher than ive paid for it off the shelf but it isnt available everywhere. so if you can get it sent to your home i say go for it!,the best!,0.0,2012-03-29,positive,0.9702,"['sauce habanero', 'hot sauce', 'hot flavorful', 'habanero version', 'habanero']"
B000SWTKV0,AMM2C2L9PN3Z0,5,positive,this product is just as it states just remember it will not work until you draw all the moisutre our of your sea salt. meaning work in your pepper mill or grinder to do so heat oven to 250 put salt on baking sheet put in oven turn oven off...simple,great after you take the moisture out,1.0,2012-01-23,negative,0.6753,"['salt baking', 'sea salt', '250 salt', 'salt', 'salt meaning']"
B00404OIQ4,A25XI3SW0QUUW9,3,neutral,i ordered from amazon because the description said a 4.8 oz package. what shipped was a 3 oz. but my cat dogs! thinks this treat is the greatest. and amazon credited the difference in price for the smaller package but unfortunately the description has not been corrected. just be aware of what you are ordering.,product great but description weight is incorrect,0.0,2012-06-30,positive,0.567,"['oz package', 'oz cat', 'smaller package', 'shipped oz', 'oz']"
B000FFLHSY,A2YQ9TAWNCS7MD,3,neutral,wont be reordering. not a fan of the taste. they are drier than a raisin or dried cranberry. the flavor is almost like a cranberry meets raisin but dry.i keep offering them to people to get rid of them. no one would take 2nds.i tried mixing them in my greek yogurt. theyd soften up a bit but the flavor was still meh.,not a fan,0.0,2012-09-20,negative,0.9093,"['cranberry flavor', 'dried cranberry', 'greek yogurt', 'raisin dried', 'wont reordering']"
B001E53TMQ,A1ZP0ZSJABZKGF,5,positive,i drink a lot of water and crystal light makes it more pleasant.. the ruby red grapefruit had always been my go to.. when i learned it was being discontinued i started searching and found it on amazon..i ordered and now have a huge supply..the seller was prompt and honest in shipping and later even let me know he was running outso i ordered more..thanks..,jean from tn,0.0,2012-05-01,positive,0.9551,"['red grapefruit', 'grapefruit', 'water crystal', 'grapefruit learned', 'crystal light']"
B003IHO8LY,A38S31WZ4F3JM5,2,negative,i was curious so i bought one at the store and waited for a night where i had nothing to do and could sleep as late as i wanted. nyquil knocks me out i need 68 hours of free time to sleep with it so i didnt want to take my chances with this. 45 minutes after i finished the bottle i felt loopy and needed to sleep. 4 hours later i woke up with a massive head ache. it knocked me out big time but now i have a bad head ache. i may keep a bottle in the fridge for a long night but theres no way i would drink this on a regular basis my head hurts way too much now.,knocked me out and left me aching,0.5,2011-11-02,negative,0.5479,"['nyquil', 'nyquil knocks', 'wanted nyquil', 'ache bottle', 'sleep hours']"
B003DKY5R8,A23HLO605ZNBB9,5,positive,i prefer to sweeten my own tea and so this is perfect. it makes a strong cup of iced tea and some may choose to add more water after brewing. easy to make and great to have around. taste is very good.,perfect unsweet tea,1.0,2010-06-27,positive,0.9758,"['sweeten tea', 'iced tea', 'tea perfect', 'tea choose', 'tea']"
B006LMIPC6,A2YJVPZJZV8T0N,5,positive,fat mamas knock you naked mix is hands down the best margarita mix ever! if you cant be in natchez to enjoy one at fmt then this is the next best thing! i highly recommend this product.,best mix ever,0.0,2012-01-16,positive,0.9673,"['margarita mix', 'best margarita', 'margarita', 'mix natchez', 'naked mix']"
B003XDH6M6,A1X8BQQGCEHQ1V,2,negative,i love pomegranate. i love licorice. i love organic foods. so i thought newmans own organics pomegranate licorice twists would be something i could love too.wrong!the flavor is good. the texture is as licorice should be. but the aftertaste is just too much.for several days after eating this pomegrante licorice everything i ate tasted like pomegrante. everything. dr. pepper had an underlying taste of pomegrante. tacos had an underlying fruity pomegrante taste.ugh too much for me.unless you really really really love the taste of pomegrante and dont mind it being present in the next 10 meals then id recommend skipping this organic treat.,stays with you long after eating,0.5,2011-10-11,positive,0.7524,"['pomegranate licorice', 'love pomegranate', 'pomegranate', 'pomegrante tacos', 'pomegrante licorice']"
B005TBURAI,A6DBNQY47V0RZ,5,positive,this stuff is great i put it on rice beans eggs chicken you name it. i have even added it to mayo for a sandwich spread. my husband and i went on our honeymoon in costa rica. because of a bad storm we had to take a detour with our driver and ended up stopping at a roadside restaurant for casada. the driver recommended we use the linzano and we havent looked back since. i recently bought two of the big bottles because we go through so much so fast. cant recommend this enough!,yum!,0.0,2011-09-14,positive,0.9678,"['use linzano', 'mayo sandwich', 'linzano havent', 'linzano', 'mayo']"
B001E4S850,ABSF6KRS9R3ZX,5,positive,it can be overwhelming knowing that there is so much variety of the amazing skippy peanut butter. for those that like a little crunch there is the skippy super chunk and for those that desire a healthier treat there is the reduced fat creamy and reduced fat chunk. of course for those that just dont like salty flavors there is skippy roasted honey nut creamy or chunk a combination of peanut butter and real honey for those who have a sweet tooth. skippy satisfies everyones peanut butter cravings.remember when your mom would ask you what you wanted for snack time? your face would automatically brighten and you would sarcastically say of course i want a pbj with skippy. knowing that you were about to bite into creamy peanut butter goodness just made you believe this was the best part of being a kid. peanut butter was the topping that makes every meal better from apple slices to peanut butter cookies. all the people allergic to peanut butter would be jealous because they would not be able to taste the amazing goodness of skippy peanut butter. its best partner in crime is the fruitful sweet smuckers strawberry jelly. what better combination than salty and sweet on a slice of bread. skippy makes you want to go back to preschool and enjoy a traditional skippy peanut butter and smuckers strawberry jelly sandwich!!,skippy peanut butter,0.0,2010-11-18,positive,0.9322,"['skippy peanut', 'peanut butter', 'creamy peanut', 'flavors skippy', 'slices peanut']"
B0002DH5MG,A29LLF872OYDZW,1,negative,i read the instructions !put the poll try to make the dog pee around the pollnothing !didnt work !not good for me !,didnt work !,0.0,2012-10-03,negative,0.8687,"['instructions poll', 'pee pollnothing', 'pollnothing didnt', 'pollnothing', 'dog pee']"
B001NXM3I0,A1N4HZSOMMANOQ,3,neutral,we bought both the apple and green flavor of these and i definitely like the concept. i agree with the reviewer that said that the packaging leaves a lot to be desired. the jar itself is great and i love that they are bpa free but the lid is a bit loose and so it doesnt stay on well. my 10 12 month old son loves the green flavor but he wasnt so fond of the apple. i tasted them to see if i could come up with a reason. the green puffs were more flavorful. for this reason i will probably not buy the apple again but i will definitely buy the green again.,theyre okay my son prefers the green puffs though.,0.0,2010-05-07,positive,0.8924,"['apple green', 'green flavor', 'apple tasted', 'puffs flavorful', 'green puffs']"
B000VZVVNO,AVFA1JB08RG8G,4,positive,first off let me say that this walkers toffee is the finest in the known universe! the problem lies with the packaging. the toffee comes in rather hefty 3.5 ounce bars sealed in heavy plastic like the kind they use to make small electronic items more theftresistant. to make matters worse the product stuck unmercifully to the plastic. think huge sugar daddy without the stick covered in shrinkwrap. one star was deducted for the trouble...i wouldnt order again. incidentally what the devil is an andy pack anyways? it certainly isnt handy.,andy not handy pack toffee,0.0,2010-07-13,negative,0.7726,"['walkers toffee', 'packaging toffee', 'toffee', 'toffee comes', 'toffee finest']"
B000BBY7YS,AEACXS1SGV6Y7,5,positive,i ordered this bouquet for my moms birthday. they lasted well over 2 weeks. i ordered them without the vase and they came in a beautiful box with tissue paper and flower food ready to set in a vase. my only complaint is that they did not include a card with my happy birthday message.,lasted well over 2 weeks,1.0,2009-02-25,positive,0.7654,"['ordered bouquet', 'bouquet moms', 'bouquet', 'ordered vase', 'vase came']"
B005BD8BMK,A2JRQPPOS6JE3T,1,negative,after reading the reviews i was excited to try these bars. everyone had positive things to say about this and all the other flavor larabars. unless you love date paste from the fruit you will hate these bars! they are exactly thatchocolate flavored date paste. they are the worst gluten free food i have ever tried. i thought that these bars compared to the fruit ones would at least be more chocolatey than fruity. nope. they taste horrific. there isnt even any positive comment i can make about these bars. if you like the bars save your money buy date paste and just eat it. gross!,awful! worst thing ive ever eaten!,0.0,2012-04-26,negative,0.4583,"['flavor larabars', 'flavored date', 'larabars', 'chocolatey fruity', 'make bars']"
B002HFWMB6,A3SSSVZHCZDCVG,4,positive,good product for fast use. handy for small office. bought some additional packs since family members like the product. also handy for rv travel. will purchase again.,repeat order,0.0,2011-04-29,positive,0.9695,"['product handy', 'handy rv', 'fast use', 'use handy', 'handy']"
B002LSI1SC,A1Z67I4KAH1V4N,3,neutral,not bad if you dont mind paying nearly 150 a pound for tuna!!! i think they could put five times as much tuna in the giant jar and it shouldnt affect the price a bit because youd still be paying the equivalent of 30 per pound!the cat loves them though and i guess thats the bottom line. but they stink! i made the mistake of touching them to pull them out of the bottle. i should have just sprinkled them out. now my hands smell like tuna!but the cat loves them. and its so good to see my 16yearold cat really enjoy something and get so intense about it! its like they took 10 years off her life! shes so happy today!!warning one word of warning though... dont put the bottle anywhere where you dont want the cat to go. the odor is quite strong and it leaks out of the bottle. in other words the cat can smell the bottle from a mile away! do not put it on a shelf desk or counter if you dont want the cat to go there. they will do anything in their power to get close to the bottle!!i dont like my cat getting on my desk. and if i put the bottle on my desk that would instantly become her new favorite place.oh and one other thing... the cap was impossible to get off the first time. i had to actually take a knife and cut away at the little tabs that you have to break in order to open it. but after opening it the first time its been fine.i gave it 4 stars because i hate the smell and because of the difficulty in getting the top opened initially. but its definitely a 5 star for the cat! and thats what counts.,cat loves em but i hate them!,0.6,2010-01-06,positive,0.5441,"['tuna cat', 'pound tuna', 'tuna', 'tuna think', 'tuna giant']"
B000E63LQU,A1HCVY97OX6SYD,2,negative,i bought this based on its many good reviews since ive tried and enjoyed many rooibos teas. to my dismay other reviewers tastes and mine do not agree. i found this tea to be almost tastless no real vanilla flavor that i can discern. i even tried using two bags and it didnt help.adding milk and sugar just made for a mug of sweettasting slightly teaflavored hot water...quite unappealing. like another reviewer i also noticed the slight good tobacco odor when i opened the box very weird for a tea.,tasteless and bland...meh.,0.0,2010-01-22,negative,0.7195,"['rooibos teas', 'weird tea', 'slightly teaflavored', 'teaflavored', 'teaflavored hot']"
B0051LNWPI,A3DL4280ZPCNKE,5,positive,this is the second carnivorous plant ive ordered from joel and i wasnt disappointed!the first was a red dragon venus flytrap i bought a few months back which is very healthy and doing great.i was so happy when i received my purchase. the sarracenialeucophylla was just as described and looked just like the picture! i wasnt expecting it to be so big!if you are looking to buy a carnivorous plant i wouldnt hesitate from ordering from joel.his products are of high quality and he is very professional. thanks for my beautiful plant!,another great purchase!,0.0,2012-07-25,positive,0.9789,"['carnivorous plant', 'sarracenialeucophylla', 'purchase sarracenialeucophylla', 'sarracenialeucophylla just', 'carnivorous']"
B001E5E34E,A38MRPGCYUEVVK,3,neutral,the taste of the decaf tea was excellent but the tea leaves came through the kcup causing the tea to pour very slowly from the keurig machine. i had to strain my cup of tea into another cup to remove all the tea leaves.,too many tea leaves,0.0,2011-03-18,positive,0.7947,"['taste decaf', 'decaf tea', 'slowly keurig', 'decaf', 'keurig']"
B000OHBAE4,A21NOD90VT59PM,1,negative,ordered the fruitastic flavors gum and that is what was on the receipt in the box but that was not what shazz sales sent. they sent the plain gum.,not what i ordered,1.0,2012-01-11,neutral,0.6163,"['flavors gum', 'plain gum', 'gum receipt', 'fruitastic flavors', 'shazz sales']"
B006GC0RCW,A2IIW5D0GZW3F4,1,negative,id like to make it clear that i really like pistachios. i eat a lot of this particular nut but these setton farms pistachios were beyond bad. there was a large percentage of nuts which were hard as rocks. the nuts which i could actually bite into tasted rotten. also there were more empty shells than in any purchase i have ever made. i decided to check the expiration date and found that the date is not printed on the bag but instead is on a stick on label. i carefully peeled back the label and discovered parts of other labels beneath. imagine that?! no wonder these were totally inedible. i returned them for a refund. if anyone has any suggestions for good quality pistachios please let me know.,worst pistachios ever!,1.0,2012-02-04,negative,0.6949,"['quality pistachios', 'pistachios bad', 'pistachios', 'pistachios eat', 'pistachios let']"
B003XP7Y4E,AUPKK528LVPTH,5,positive,this a really good pop from detroit that is hard to find elsewhere. so i had to buy some on here cans were in really good condition none crushed. its like a carbonated liquid strawberry candy flavor. its really good! i had two the day i got them.,awesome!,0.0,2012-08-15,positive,0.9718,"['good pop', 'strawberry candy', 'cans really', 'candy flavor', 'cans']"
B000QV0M6A,A1TG98WDUZ8WHD,5,positive,i bought it for my grandson for his birthday and he loves it!! now im considering buying one for my house!!,great product!!,1.0,2012-07-17,positive,0.9794,"['considering buying', 'im considering', 'bought grandson', 'grandson birthday', 'birthday loves']"
B00181UPX2,AVFA1JB08RG8G,3,neutral,if you like your sunflower kernels roasted in peanut oil with a sprinklin of salt youll probably not be too disappointed here. the taste was purely sunflower a bit bland but the texture resembled a boiled peanut. for a more crunchy and spicy alternative ive been considering dakotas blazin hot or azars spicy lime kernels. however amazon offers them only in lots of 150 one ounce packages...thats a whole lotta seeds...well see!,sunflower kernels...straightup,1.0,2009-11-22,neutral,0.5217,"['sunflower kernels', 'peanut oil', 'boiled peanut', 'roasted peanut', 'sunflower']"
B000VA3YVG,A2X042S9ADLL1A,4,positive,taste a bit like styrofoam but then again did not think it was going to taste like the best potato chips i have every eaten and i have eaten some really good chips. if you are looking for snack food that tastes good without being self indulgent then this product will fill the bill.,not additive as most snack foods but but a good snack,1.0,2011-07-23,positive,0.8238,"['food tastes', 'chips eaten', 'potato chips', 'taste like', 'snack food']"
B002B9HC6I,A34LLJDND7CHDZ,2,negative,i was hoping for something so hot its only good for practical jokesthis is not itmy wife puts it on her pizzaits not the hottest sauce ive had but it has a good flavor,not to hot,0.4,2010-06-05,negative,0.5798,"['hottest sauce', 'pizzaits hottest', 'good flavor', 'sauce ive', 'sauce']"
B000GQ80TQ,A1AYIL2N4TL2I6,3,neutral,one of the best pieces of advice i received when i got my puppy was to expose her to nylabone products. they are one of the few dog toys that 6 years later she doesnt destroy within 5 minutes. this item was much smaller than i expected making the price along with shipping not such a great buy. the term wolf was misleading. could of purchased same item in pet store for this price. better for a small maybe medium sized dog.,quality product but smaller than expected,0.75,2010-03-31,positive,0.6217,"['dog toys', 'products dog', 'wolf', 'term wolf', 'wolf misleading']"
B000V17MLI,A6NS79RDGSVKX,4,positive,this is a very good product and comes very close to fresh from the kitchen but breaking the clumpsadding the water to get the right consistency isnt as easy as one would think.,tasty!,1.0,2008-05-30,positive,0.7567,"['fresh kitchen', 'clumpsadding water', 'right consistency', 'consistency isnt', 'fresh']"
B001G7Q0XW,AEE2RTH9HLMLV,3,neutral,helloi appreciate dilmah irish breakfast tea. but. i would like to know what is causing a mild influence to intestinal gas. what may that signify relative to health risk?ernest saucier,appreciation but a problem,0.0,2010-03-03,neutral,0.7637,"['intestinal gas', 'influence intestinal', 'breakfast tea', 'intestinal', 'irish breakfast']"
B001EQ4CJO,A6KU0UDX5K46D,3,neutral,id give this 5 stars if theyd leave the seasoning out of the can im not going to eat 4 tablespoons of seasoning! so i dont want to pay for it youre paying by the ounce and i certainly dont want to sift through the seasoning to get all the little pieces out of it at the end. overall they taste excellent they are very light crunch the seasoning does taste good if only there wasnt so much of it.,too much seasoning,0.5,2008-04-10,negative,0.7722,"['tablespoons seasoning', 'crunch seasoning', 'taste excellent', 'seasoning', 'seasoning little']"
B0040V2Z5I,A394LX9JAH4EU7,5,positive,we have 3 dogs and they love it. we bought these after being told that raw hides were very bad for dogs. it is important to us that our pets stay healthy and happy. this is the second order i make as our dogs love them and as we give some to other dogs too. you cant go wrong with this. one hoof will provide hours of joy and it is also good for your doggies teeth!,dogs love it!,0.0,2012-09-13,positive,0.9273,"['dogs love', 'make dogs', 'love dogs', 'hoof provide', 'raw hides']"
B000FMDIKC,A1D0HSLI7X4JDB,1,negative,not recommended!!! was advertised as long lasting. i bought the largest size and my small beagle ate it in ten minutes and she is ten years old. plus it left a nasty stain.,dog treats,0.0,2010-04-14,negative,0.9163,"['long lasting', 'small beagle', 'beagle ate', 'lasting', 'lasting bought']"
B001E5E21S,A391KTS8NZ0CCH,4,positive,this tea lacks the aging one would pay much more for with puerh tea. it brews up with a smooth feel of the tea on the palate and a delightful light ginger flavor. it is soothing to the stomach and even invigorating with the citrus and ginger zing. i even like it iced. i drink it frequently at work. i do think it has helped when i have had some indigestion or some tummy upset or when i have been hungry the tea helps to curb my appetite when it hits before its time for lunch. the tea itslf seems a little lighter in body than some other puerhs i have had in the past. i really like the fact that it is organic and taken from age old tea trees. it makes me feel like i am getting a picture of what tea tasted like centuries before our time. i plan to order more when i have used up my current tins.,good tea with a ginger twist,1.0,2011-01-02,positive,0.9262,"['puerh tea', 'old tea', 'tea brews', 'tea palate', 'tea']"
B004WLGWS2,A39GBFLTOZCLXL,5,positive,these are delicous. not brand name but you cant tell the difference. the bag smelled really bad even though they were good. strange. fast shipping too.,yummmm,1.0,2011-12-29,negative,0.6629,"['delicous brand', 'delicous', 'brand', 'brand tell', 'difference bag']"
B0004MZQT4,A246DPGDMYPQ0K,1,negative,youll probably be more satisfied if you pick dried up corn kernels out of a pigs trough and throw them in your fireplace for popcorn.i bought several boxes of this product and wasnt able to pop a single adequate bag.i tried removing the popcorn from the microwave after an entire scale of different time periods and every single time either the popcorn would be burnt or only a small portion of the bag would be popped. sometimes there would only be a few peices of popcorn that popped and they would be burned anyways!even the generic grocery store brands of popcorn pop better than this.when i had the best luck with this product a the unburned popcorn would fill about 14 of the bag. but when i tried to eat it since it was such a small amount of popcorn it was soaked in grease and butter and tasted terrible.im surprised that such an inferior product is located under a search for gourmet food when it doesnt even compare to the cheapest brands of popcorn on the market.,popcorn bad enough to spoil your movie and entire evening,0.0,2006-10-30,negative,0.5115,"['fireplace popcorn', 'removing popcorn', 'unburned popcorn', 'popcorn microwave', 'popcorn burnt']"
B001OHX1ZY,A6GHEQBD37588,3,neutral,after using whey powder for years i switched to hemp because it leaves you feeling less bloated. i cant say if its better than whey but i still mix the chocolate whey with the hemp for taste. so far ive been satisfied with this product.,nutiva hemp,0.0,2012-06-05,positive,0.7968,"['whey hemp', 'hemp taste', 'whey powder', 'using whey', 'chocolate whey']"
B000E4ARAU,A8IDKCGXW7E8Z,1,negative,i have been buying this product for years. literally hundreds of bags. it is somewhat inconsistent yet when it is right it is the finest jerky i have ever tasted. that said after receiving my order today i will never be purchasing it again. as recently as last week the jerky had arrived as always in 16oz bags like the one pictured above. all of a sudden they are in a different 12 oz bag however still for the same price of 14.77. i supppose its my fault for not looking carefully enough at the site but there was no change in the package representation or the price so there was no other indication that they had reduced the quanity of jerky by 25. i will enjoy my last four bags slowly and move on to something else.,what happened?,1.0,2012-05-23,positive,0.4857,"['16oz bags', 'hundreds bags', 'bag price', 'jerky tasted', 'jerky 25']"
B0013T5YO4,A2H6YK4BZFGHA5,3,neutral,the water is great it is no longer the best per ounce deal i have seen. 1.5l provides enough water to drink through the workday and sometimes have some on the way home. simply summarized as great water in a big box that ups likes to beat up.,best water there is. now at a new more expensive price!,0.6,2011-05-13,negative,0.6037,"['water great', 'best ounce', 'great water', '5l', 'water drink']"
B000BQVS0E,A2BHZNJMPUFAVK,4,positive,a couple things you should know first i do like this product and will continue to feed it to my baby. she is 18mths and i am transitioning from toddler formula to this drink. so she drinks it from a bottle.it tastes fine i mix it with water. but it is grainy it has never fully dissolved i might try putting it in the blender. and there is always some sludge at the bottom of the bottle and in the nipple. you also need to use a wide fast flow nipple. and the measuring scoop is too large to mix in the bottle especially when only using 1 hand i have been using it for a few weeks now sometimes mixing it 5050 with her formula and sometimes shell have it straight. she is fine with it but does ask for a sip or two of water after a full bottle of it straight i guess to wash it down. her stomach might have taken a week to accept it but nothing major.overall good product. my mom has been pushing me to get the baby off dairy... and why not when there is a drink like this out there. and i am so confident in the nutritional value i wont even refill her multivit once she is on this fully.,a couple things...,0.0,2011-07-23,positive,0.8078,"['toddler formula', 'dairy drink', 'mix bottle', 'baby dairy', 'formula drink']"
B000G176CI,A2ZSC81MXLBELX,5,positive,i loved amys lentil vegetable low saltamys organic lentil vegetable low salt soup 14.5ounce cans pack of 12as it is currently called product id b000g176ci soup so much that i ordered a second case. when i recieved it i found that it was not exactly the same as the soup id been enjoying so much. turned out what i ordered wasamys light in sodium organic lentil soup 14.5ounce cans pack of 12. the light was very good but the low saltthis one was the one i prefered in tastetexture and ingredients. and it wasnt just the small difference in the sodium levels per serving this one at 340mg the light at 290mg you could always add a tiny bit more or doctor it up if you want with pepper or mrs. dash no salt seasonings this one just seemed more like a stew and had ingredients the light did not have. this one has tomatoes and spinach which really adds something extra.and really i found that it needed no doctoring up at all.i liked the light in sodium and would recommend it as well to anyone looking to reduce their sodium intake. all amys soups are great and made with all organic ingredients. the lentil soups are also a good source of protien and dietary fiber. they are also a good source of vit aand iron. o cholesterol low fat and low sugar as well.you can check the nutritional infoclick on link on detail page and also see all the ingredients and decide for yourself which you want to try but i wanted to let everyone considering know that there are 2 different lower sodium lentil soups. i prefered this one.it was thicker and just had that little something extra.also i found that buying them here by the case saves quite a bit as compared to the individual cans at my local market. you may though want to try one can of each from your market before deciding on an entire case.remember to breathe eat healthy and enjoy.....laurie,two different varieties of lower sodium lentil from amys check both before ordering,1.0,2010-07-29,positive,0.8182,"['light sodium', 'sodium recommend', 'reduce sodium', 'sodium lentil', 'lower sodium']"
B005HG9ESG,A1RLP0R1N8H8C4,3,neutral,after drinking an entire case i have to say that i am a bit disappointed by the lack of results. normally i drink home brewed organic unsweetened mint iced tea home brewed organic kombucha rather than plain water. i did not drink mint tea nor kombucha while i was consuming this case of water. a bit of a change for me but i stuck with it now i have my results.i do not feel that this water enhanced the quality of my health i quickly became tired of drinking it noticed i was drinking less less each day. i cannot agree nor disagree that it hydrates me better than my normal beverages of choice because i felt no different than any other day. i know that my normal beverages of choice are beneficial in many ways one of them being to my digestive system. im not too sure if this water can make that claim.if i have a choice in water i normally select mineral water bottled in a glass bottle. i also make sure that the mineral water lists the mineral content. i feel that packaging essentia in plastic is counter productive. i do my best to avoid plastics in all shapes forms. i understand it is costly to ship glass but using plastic costs a lot in a much worse way.last essentia water most likely is treated municipal water by treated i am referring to their treatment method not the various municipalities methods. essentia makes no claims that the water is spring or mountain water etc. it is purified water with their proprietary technology as per the bottle.on the plus side overall for the amount of water you get the price seems pretty reasonable. it is cheaper than what i pay for a bottle of mineral water ounce for ounce. the large size means there is plenty of water to tote around without worry that you will not have enough. it does not taste bad. it doesnt taste extraordinary. it tastes fine. i have had bottled water that was disgusting.a 3 star rating by amazon standards means its ok so while i dont hate it i dont love it either. as for the health claims well i dont believe them. obviously you want to drink clean water be hydrated since being dehydrated is unhealthy. so for arguments sake i suppose if having this water causes you to drink more water when you normally were not consuming the amount of liquids your body requires now you are consuming the amount of liquids it requires you will in fact feel a lot better! then said health claim is true! phew!be good to your body you will feel good.,water water everywhere...,0.67,2012-03-19,negative,0.835,"['bottled water', 'beverages choice', 'water bottled', 'choice water', 'normal beverages']"
B007R900WA,A2I2WFAB7UKF3F,3,neutral,got our storage drawer for a great price and really like the look and functionality but......the top platform where the keurig sits began to melt from the heat of the machine.,pretty good but not perfect.,0.5,2012-08-17,positive,0.5234,"['keurig sits', 'platform keurig', 'keurig', 'storage drawer', 'drawer great']"
B001ELL7HO,AHFUTX6TRNU94,5,positive,maybe the other guy got a bad batch but these are delicious they taste like jello. the texture is nice too maybe a touch softer than gummy bears.,great taste like jello,0.0,2011-04-27,positive,0.8019,"['gummy bears', 'softer gummy', 'taste like', 'jello texture', 'like jello']"
B000FYYOYO,A2NI95Y8UNE85D,5,positive,i love the smooth taste of all of the honey stung buffalo bills jerkys but these 9 ole smokies are definitely my favorite! the wrapper means that i can keep these sticks handy any place. gotta be prepared for those jerky attacks!,honey stung again,0.0,2006-07-09,positive,0.9617,"['jerkys ole', 'favorite wrapper', 'ole smokies', 'jerkys', 'sticks']"
B000NME80S,AE6MU6G2IHB4D,5,positive,why is this bubble gum so hard to find? first it disappears from the stores and now it is even scarce on amazon.it is the best bubble gum ever.,the best sugarfree bubble gum ever,1.0,2009-07-04,positive,0.4166,"['bubble gum', 'gum', 'gum hard', 'best bubble', 'bubble']"
B006Q820X0,#oc-R2MOR8M0C3KSK7,1,negative,this is my first review ever after being a customer of amazon for almost a decade. i do it to save others from this awful product. i too was so excited to try this new kcup. withhigh hopes i placed it in my trusty keurig and pressed the button. this was without a doubt the most vile bitter tasting coffee i have ever had including the stuff they sell by thegallons in gas stations. at first i could not believe it and brewed another cup as well as a cup of two other brands of kcups starbucks and green mountain comparable dark roasts. itasted them all black and what a difference. even though these are cheaper save your money do not buy this product.,just pour it down the drain,0.62,2012-04-25,negative,0.4912,"['kcups starbucks', 'trusty keurig', 'brands kcups', 'keurig', 'kcup']"
B000LKXNG2,A10BI85AM7ELMU,5,positive,this order arrived in a timely fashion and in one piece and not broken due to being packed improperly as has happened in the past. it is delicious maple syrup and has a deep maple flavor. grade b has more flavor than grade a. if i could order grade c with an even deeper maple flavor i would order that if possible! i am very happy with this syrup. the local stores has 32oz of maple syrup for the same price but they only carry grade a.,grade b maple syrup is the best,0.0,2009-04-02,positive,0.9684,"['order grade', 'grade order', 'grade flavor', 'maple flavor', 'flavor grade']"
