product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B001D0KG4Q,ANU7YVI6XM0BA,5,positive,great variety in this box from kona to extra bold blends to tea to decaf. it gave me an opportunity to try other flavors without needing to buy them in bulk first. i would recommend if you are interested in trying other flavors.,great variety at a great price,0.0,2010-03-16,positive,0.9646,-1,-1_product_like_good_taste
B0019L8JSO,A16HXLP3F4TEX2,5,positive,this is just one of those products that you cant go back to any other brand. it is by far the best tasting soy sauce i have ever tried. absolutely delicious. it is unpasteurized so it actually has live cultures in it and it is organic! i would give it 26 stars out of 5 if amazon would let me.,absolutely the best soy sauce,1.0,2012-09-15,positive,0.9798,-1,-1_product_like_good_taste
B001M0ALFG,A1ISFI6GPRRDHZ,5,positive,a previous reviewer noted these are from south america not spain. true but they still taste great and they are a fraction of the cost of overpriced spanish imports. each can contains a good number of perfect peppers all intact no bits and pieces. stuff them with goat cheese and herbs or crabmeat or any of the tapas recipes you can find for these and you have a great hors doeuvre.,just placed a second order for these,1.0,2010-07-05,positive,0.8916,-1,-1_product_like_good_taste
B000E243RA,A26Y11HET5GE6B,4,positive,these are pretty good. i mean the seasoning tastes really good im a sucker for good seasoning.... i cant really say much about the crackers themselves as they dont really stand out in any way this isnt to say theyre bad theyre most definitely not theyre just crackers exceptyou get a great amount of protein from one little bag a 1.5 oz bag has 15g of soy protein and 4.5g of fiber which is not too bad.the calorie count for the same 1.5 oz bag is 165 the fat count is 5.25g which isnt super great but its way better than the count from the same amount of potato chips and youre getting much more protein and also fiber so not too bad if you have a craving for something salty and seasoned. also theyre just more satisfying. you dont feel the urge to immediately eat another bag like you often do with chips. probably because of the soy protein and fiber huh? if there had been a choice for 4.5 stars i would have taken it but just couldnt go to the 5 for some reason but ill definitely be buying them again just to have on hand when the craving for salt and spice hits. which unfortunately for me is quite often. oh well there are worse things i could do...,pretty good very high in protein,1.0,2007-01-11,positive,0.9324,1,1_chocolate_cookies_good_like
B00021OPNU,A2O9UK5B50KKYB,5,positive,i sent this gift to a former boss who is retiring this week and when it arrived she said everyone gathered around her desk to look at what had been delivered. she said it made her feel special. thank you amazon.,fantastic gift fot the office,0.5,2011-08-07,positive,0.9747,4,4_product_box_price_amazon
B000UXW992,AYDY7NOW6STKW,3,neutral,when i was a child my father would always purchase antipasto in a can. it was imported from italy.it came in a round can it had sardines capers anchovies tuna olivespepperspearl onions.packed in olive oil.with a sweet tomato sauce.the can was yellow with a embossed sun image smiling on the top of can.it was delicious. they stopped importing it because the demand in italy was so high.i was trying to experience the same again with this product!when i opened the can it was full of liquid and had a very bad fish smell.i rinsed the contents off and added olive oil and a bit a ketchup to recreate the same as the sole brand.it was similar after i doctored it up im going to buy the items separatly and make my own in the future.,kinda expensive for what you get,1.0,2009-11-05,neutral,0.4968,-1,-1_product_like_good_taste
B000WB1YSE,A2W225SFTQNF3N,5,positive,ive loved japanese green tea my whole life and have not found one yet that tastes as good as this one at this price except for cups of tea served in japanese restaurants. a couple reviews here mentioned how it compares to gourmet green tea. i dont know what classifies a tea as gourmet unless its the price and i dont know if ive ever had such a tea. but this kirkland tea is so flavorful that i dont see why it matters whether it is gourmet class or not. it only matters that it tastes great and it smells wonderful too. even my spouse who drank green tea only occasionally and usually prefers earl grey is thrilled with this tea and now drinks it almost every night. dont worry about finding a better bargain. its only 19 cents a bag through amazon so what difference does it make if you can get it a few pennies cheaper elsewhere? with such a great flavor its a bargain at almost any price.this tea has a wonderful grassy flavor the mark of a good green tea that is missing in so many commercial brands and even many asian brands you find here and the tea is actually green which isnt the case with all green teas. chinese green tea looks and tastes different from japanese green tea less green and less grassy in flavor. the box says there is green tea powder added which must be part of the reason for the rich flavor. the instructions say to add the excess powder inside the wrapper to your water. generally oversteeping green tea leaves it tasting bitter but this one doesnt seem to get bitter when i do any purist will tell you that adding sweetener or lemon to green tea is just not acceptable .each teabag is individually wrapped in a plastic pouch. the teabags themselves are nylon which is stronger than the usual paper and less likely to tear. i admit i am a bit conflicted about buying this tea because i love the flavor but the environmentalist in me is disappointed the bags and wrappers are not biodegradable. i also wonder if i should be concerned that its not organic but i may never find out if it matters.,this is my new favorite tea,0.83,2009-10-31,positive,0.8887,0,0_tea_drink_like_taste
B001EQ54H8,A3RBM86UMXRI24,1,negative,ordered nine bags of coffee only to find it is best used in less than a month. not cool. received it feb 27 and it is best used by march 24 th. just ridiculous.,practically expired coffee,1.0,2012-02-28,negative,0.8349,0,0_tea_drink_like_taste
B002ESJMAU,A24X78VKNUWH3S,3,neutral,the smell of perfume is very strong so this product can not be natural because so hides the smell of chemicals in beauty products.,it is doubtful that it is natural,0.0,2012-02-05,negative,0.5364,2,2_sauce_salt_like_rice
B000PT0HTK,A5EZO1ZJWLWOI,3,neutral,they taste very sweet and only have a one second increment of any flavor of sourness. they are okay but i prefer my cry baby tears.,not really sour?,0.0,2012-07-06,positive,0.5767,1,1_chocolate_cookies_good_like
B001ABOBRQ,A3346DLITL7Z9W,3,neutral,there was a weird after taste. i found that 14 of a good vanilla extract and 12 table spoons of powder sugar work a lot better. for the liquid i use almond milk or soy milk. if you use a flavored milk you might want to go light on the sugar.,ok but not great,0.0,2011-12-26,neutral,0.5828,0,0_tea_drink_like_taste
B000FGXT2A,A24HIZKZVSCE0D,5,positive,walgreens and rite aid often sells kashi cereals of this size 2 two for only 5.00. and never more than 5.00 for one box.why would anyone want to pay over 6.00 a box just to have it delivered is beyond me and have to buy 6 boxes at once at that to get this savings. go to the store they are on every major corner.,kashi brand is great cereal and cinnaman is good for you,1.0,2008-12-08,negative,0.588,4,4_product_box_price_amazon
B002AQL00G,A1TDZ0JTY59XC2,5,positive,these cookies are so good!! they are just like toll house chocolate chip cookies. i do add a little water to the batter as it can be too crumbly.,just like toll house!,0.0,2010-02-05,positive,0.9675,1,1_chocolate_cookies_good_like
B0005XP1E2,A2XZ0NKAOBMSKS,4,positive,this product tasted good and had a nice rich texter but it only had 2 of ur daily irion needs. i was planning to put this in my babys food for natrual added irion but i gusse i ll have to make some ginger bread cookies instead.,not high in irion,0.0,2012-08-31,positive,0.7377,2,2_sauce_salt_like_rice
B002ESSASK,A1EPU3WYJVO2BZ,2,negative,i dont know if the people giving this product rave reviews have had little exposure to other coffees or what but this is not the best coffee. i am disappointed in the aroma and flavor i have had much better ground coffees right off of the grocers shelf. now im stuck with a 32 ounce bag of coffee beans i dont enjoy. i wish i had listened to the negative reviews. live and learn.,wish i hadnt listened to the rave reviews,0.71,2011-09-19,negative,0.9225,0,0_tea_drink_like_taste
B007JFMH8M,A1I5QGRMHP8YSV,4,positive,received this in my voxbox and i thought it was super delicious very soft and chewy! im going to purchase the pack of 12 this week!,yummy goodness!,0.0,2012-07-10,positive,0.9875,-1,-1_product_like_good_taste
B001CHFSR0,A19IGPOYORQJN8,5,positive,its so great to be able to get this coffee delivered right to my door! amazon prices for kcups are so much better than they are in the local stores. kcups cost more than brewed coffee but they are so worth it!,great coffee,0.0,2011-08-09,positive,0.9812,0,0_tea_drink_like_taste
B000795WP2,A28W7CI1QHY8PE,5,positive,my spoiled kitty has lots of fun toys but this is hands down his most favorite toy to play with! he loves to hide and watch as we flick it around then go in for the attack. he will jump flip chase and pounce on it whatever it takes to catch it! weve had this toy for several months and there isnt a day that goes by he isnt seeking it out so we will play with him. hes an indoor cat but he is quite the hunter. he really enjoys the thrill of the hunt so it gives him lots of good exercise.my cat loves it so much i bought one for my sons cat as well. his cat is just as crazy about it.if you buy one plan to buy one or two extra feather attachments for it. they sell them separately. the feathers hold up well but they do eventually wear out from so much play time. the only down side i found is the string that attaches the wand to the feather. my kitty eventually chewed through it so we had to reknot the string which makes it a little shorter to play with now. my cat chews on everything though so others may not experience this small issue. even with the shortened string this toy continues to give my cat and me hours of fun playtime together!,best toy evarrr!!,1.0,2012-07-20,positive,0.9661,3,3_food_dog_dogs_loves
B004U43ZO0,APPCJX62WKIIP,3,neutral,chips ahoy! chewy gooey chocofudge cookies are a chocolate chip cookie stuffed with soft chocolate. theyre good but they dont really take the basic chocolate chip cookie in significantly new or interesting directions. this is nothing much more than a soft cookie with a layer of frosting on the inside. ultimately not so exciting that they inspired much more than a shrug. not bad but really not a big deal. and one of us who tried them said wed rather just eat freshly baked cookies because these tasted a bit fake.,not bad but not really good either,0.0,2011-06-23,negative,0.4468,1,1_chocolate_cookies_good_like
B000F9Z268,A1KV42OH0MAO5F,1,negative,nabisco ritz crackers ripoff scam every one every one of these nabisco ritz crackers bags were only 34s fullwhat a nabisco ritz crackers scam ripoffwe will never purchase any products by nabisco ever again n if u were a smart comsumer u too would boycott all products products by nabisco until they stop this kind of ripoff scan,nabisco ritz crackerslow salt 16ounce unit pack of 12 ripoff scam,0.14,2008-10-27,negative,0.9109,1,1_chocolate_cookies_good_like
B000CQBZOW,A2N5SEPUYGUQUO,5,positive,i recently gave up coffee but still felt i needed a little boost first thing in the morning. the nice spicy ginger tea is great for waking me up and love the lemonginger flavor.i like the convienence of using subscribe and save program so will always have the tea on hand. highly recommend this tea!,excellent ginger tea,0.0,2011-08-19,positive,0.969,0,0_tea_drink_like_taste
B000F3O7NS,A23WQU2D40CSW,5,positive,i have enjoyed pg tips since i lived in bermuda 12 years ago. when i found tips in the commissary about 4 years ago i was ecstatic! unfortunately they stopped carrying it. i searched online and found the best deal on tips through amazon. i am once again in tea heaven. thanks amazon.,tea at its finest,0.0,2007-01-05,positive,0.9643,-1,-1_product_like_good_taste
B007RTR898,ANEEEFP4BL7ZX,3,neutral,texture is good smell is a bit strong for me like perfume. cleans well but the conditioner doesnt feel like it rinses out fully. my hair feels a bit heavyoily after use.,a decent shampoo,0.0,2012-05-03,neutral,0.5328,5,5_oil_olive_olive oil_use
B001I0VSKW,A1FA01PQH81IX,3,neutral,the fish oil seems to be of good pure quality but the pump bottle is less than ideal. i use this to put on our dogs food but the pump tends to deliver a lot of air so its difficult to measure based on the number of pumps. also after using it for a couple weeks the pump started leaking. now it drips oil after pumping which makes it a mess. the oil itself is clear and almost odorless so it is probably good quality but with such a poor delivery system i would not buy it again.,good oil bad pump container,0.0,2012-07-27,negative,0.85,5,5_oil_olive_olive oil_use
B001MPSR1G,A1A2J0IIZE15N,5,positive,i cant believe this isnt an american staple condiment yet. i first had this about 16 years ago along with the hungarian mustard in a tube and i carried them to school with me to put on everything i ate until one day it was gone and ive been without it ever since. right now it isnt available for purchase on amazon or anywhere as far as i know. hopefully that changes soon. its ridiculous how good and easy to use this is.,red gold in a tube,0.8,2010-04-19,negative,0.6667,-1,-1_product_like_good_taste
B001EQ4S9I,A2DAI8CEW40QHG,4,positive,i like both this version and the original with no preference for which one tastes better. i think theyre pretty much identical in terms of taste.its super quick and easy to make which is awesome. you can easily add things to dress it up but it tastes great on its own as well.,tastes great and is easy to make,0.0,2012-07-10,positive,0.9697,2,2_sauce_salt_like_rice
B002PA1AVG,A37LX9RRVYPENL,5,positive,i love these! very hard to find in stores! so its convenient to order online but they were a bit pricey. all in all a good buy. i received them in a matter of days and they were very fresh!,delicious but pricey,0.0,2011-02-11,positive,0.9813,1,1_chocolate_cookies_good_like
B001G8RNPU,A1LGMVRLBRZOHP,1,negative,i have been using the hellmans light mayo for years and have done just fine. should have stuck with it. the consistency of this was fine but it tasted like a sweet and tangy miracle whip which would be fine i guess if i liked miracle whip but the after taste was so bad i was literally sick to my stomach while eating this. considering that there is really a small trace of carbs and calories in this i think ill stick to the light mayo which only has 35 calories per serving and less than 1 carb.,gross,0.0,2012-09-07,positive,0.4996,-1,-1_product_like_good_taste
B000P0VRW0,A2A1XYSB692L6J,3,neutral,many people trying to be and sound more sophisticated substitute the words smoked salmon for the word lox. having eaten the sea bear smoked salmon trio herein being reviewed and the literature that comes with it i have learnt that whilst all lox is smoked salmon not all smoked salmon is lox. seabear does offer a nice large package of lox....and calls it lox and illustrates it in the advertising flyer that comes with the smoked salmon trio. but the fish within the smoked salmon trio is not lox. the fish here is dryish and very salty. lox on the other hand must go through additional preparation for it is far more moist than the dryish fish within the smoked salmon trio. i have seen in the cabelas catalogue lox described as buttery....which it truly is. for those who are interested lox also is usually certified kosher whilst the fish within the smoked salmon trio is not.the smoked salmon within the smoked salmon trio is as i have said very dry and salty. however all bones have been removed although the skin remains. this fish also will keep on a shelf! it need not be refrigerated until opened.the three types of smoked salmon within have very little taste variation to me. yes there is a tiny bit of difference....but not enough to excite my taste buds. and salmon right from cans especially the top brands and varieties right from the supermarket or on amazon taste almost the same to me at a far lesser price.the literature that comes with this set of three smoked salmon varieties is interesting and informative as is the history of seabear foods which is also given. this company obviously takes great pride in providing good salmon and other products to its customers and strives to be the best it can be. i would advise them however to emphasize even more the difference between smoked salmon and lox in all its literature and in the package description of all its products. knowing whether dry smokedsalmon or buttery or loxtype smoked salmon is in a package would be a great help to those who like me sometimes get their syntax and meanings confused betwixt the two.summary will not buy this product again. but hopefully the lox they sell will be available in smaller quantities!,s m o k e d......s a l m o n .....i s.....n o t.....a l w a y s..... l o x .,0.59,2011-01-18,neutral,0.6349,2,2_sauce_salt_like_rice
B0001CXUDG,A1W1M64YRDNR08,3,neutral,not bad for a chocolate substitute not the same as using real cocoa powder but gives the same general idea. were on a candida diet so i cant give an honest critique because its not the only change im making. not using real sugar makes the biggest change in my baked goods. i have noticed that the carob powder soaks up more water and my batters are drier and denser. still experimenting.i first ordered this because i have a friend who is allergic to chocolate and wanted to make them a treat. before i had the chance both my husband i had to go on a candida diet. we cant eat chocolate any sweetner but stevia and 100 pure vegetable glycerin dairy etc. brownies arent the same but it helps. cant wait to try it wa real sweetner!,caroh powder 1 lb. light roast,0.0,2011-10-04,neutral,0.6318,1,1_chocolate_cookies_good_like
B000GG5IZA,A1MX9W1NEQ2X7C,1,negative,piece of artificially flavored garbage. good teas are made by celestial seasonings and tazo. not bigelow.it does not taste like raspberry,its garbage,1.0,2012-01-11,negative,0.8902,0,0_tea_drink_like_taste
B000VZLH56,A3TI8YOAVJSGR,5,positive,this was a gift to my brotherinlaw. a true new yorker where pepperoni wins hands down. have not heard from him yet but i am sure the product is good. arrived in a fast manner and well packed.,pepperoni oh yeah!,0.0,2012-06-21,positive,0.9756,-1,-1_product_like_good_taste
B0077IEN3S,A2XKMU9V9Y8CMO,4,positive,this was listed as salt and pepper set i received one shaker. i would never have paid 15.55 for one shaker this is a rip off my advice is do not purchase this item i purchased 6 identical shakers from a well known auction site i used them as spice containers and planned to use this for salt pepper very disapointed with this purchasethe seller was eager to correct the problem corrected the problem by crediting the credit card for half of the cost i would buy from this person since they were concerned with the problem corrected it,seller corrected the problem,0.0,2012-05-01,negative,0.8307,2,2_sauce_salt_like_rice
B002LANN56,A34C98SJU4M7DD,4,positive,our chihuahua is not a picky eater by any means she will eat just about anything that is given to her.we normally feed her iams dog food and occasionally she gets wet dog food actually we purchase the chef michaels wet canned dog food and she loves it and that is a huge treat to her.every day when we feed her the iams dry food she could really care less and eats it as she pleases but does finish her food.we have been feeding her the chef michaels grilled sirloin dry dog food for a little over a week now and she is waiting by her dish to be fed she acts as if this is a dog treat for her.the dog food looks a little odd but our dog loves it!so far yes it has been only a little over a week of her eating it daily and no complaints. if something changes i will most definately update.i am thinking this may be our chihuahuas new choice in dog food!,chihuahua loooooooooooves this!,0.0,2012-05-31,positive,0.8845,3,3_food_dog_dogs_loves
B003OP558A,A3TWTX9IWJ3QYJ,1,negative,very misleading title the bean coffee aloha bean the title really needs to start with ground coffee. i thought i was getting bean coffee this was for a fathers day present and now i cant return the item due to amazons return policy. very dissatisfied and will shop elsewhere confidence has been eroded on purchasing grocery items at amazon and will not be doing so in the future.,ground coffee misleading title,0.5,2012-06-18,negative,0.9241,0,0_tea_drink_like_taste
B002R81L92,A1FA802MJ6SPSU,3,neutral,i found the product in a big box store and it looked great. i love dark chocolate and fruit. i was immediately disappointed. the chocolate was just too sweet for my palate. the fruit in the center was too similar in texture to the chocolate shell. i found the chocolate boring. i am glad many people love it and cant say for sure why i dont but it will not be my tipple either to buy again or to give away. there are too many good chocolates out there for me to settle for one that just doesnt quite make it.brookside dark chocolate covered pomegranates 2 pounds,it doesnt float my boat,0.0,2009-12-13,positive,0.435,1,1_chocolate_cookies_good_like
B002QWP89S,A1CSOV6BCEVPZX,2,negative,my akc english bulldog has been using greenies since he was a puppy and hasnt had any problems with it. ive always given him the correct size greenie for his weight and have never had to take him to the vet. yet i never leave him unattended with his greenie the only problem i had with this particular seller was the picture on display and what i recieved in the mail. please dont make the same mistake i did there are only 17 greenies in the box would have been better off buying them at petsmart.,great product... misleading product picture.,0.5,2011-11-16,neutral,0.4596,-1,-1_product_like_good_taste
B001EQ5536,A24JLNZGFDSJNS,5,positive,i use this on steamedsimmered vegetables greens peas and beans roasted meat and poultry and in cold meat salads chickenhamturkey and tuna. it adds just the right combo of flavor with or without other spices you may want to add. very glad amazon offers this 2pack on the subscribe and save program.,excellent flavor enhancer,0.0,2010-11-26,positive,0.9524,2,2_sauce_salt_like_rice
B005K4Q37A,A2USH2XW9FY5YG,1,negative,was basically just instant coffee and very sweet....i was hoping for one more like the tassimo cappuccino pods but no such luck. will def not buy again.,bleck!!!,0.5,2011-12-03,negative,0.6047,0,0_tea_drink_like_taste
B003ANFMY8,A14VQRIH3FDX5K,1,negative,i think the ingredients in this food speak for themselves cheap filler byproducts supplemented with vitamins. after doing a tiny amount of research on cat nutrition i was absolutely disgusted with myself for feeding this food to my cat for over 3 years. i am also disgusted that so many veterinarians have apparently been bought off by the hills company.this science diet formulas first 8 ingredients1 brewers rice filler. processed rice product that is missing many of the nutrients contained in whole ground rice. cats dont need grain and this is the first ingredient!2 chicken by product meal parts of chicken not fit for human consumption i.e. head feet bones entrails blood intestines etc.3 corn gluten meal corn byproduct used as an inexpensive protein source. many cats and dogs are allergic to corn and again cats are carnivores and do not need grain.4 powdered cellulose sawdust!5 ground whole grain corn more cheap hyper allergenic grain that cats dont need.6 chicken liver flavor self explanatory but why not just use real chicken liver?7 animal fat fat from an unnamed animal source most likely fat from many types of animals that the hills company would rather not name.8 soybean mill run soybean hulls a cheap byproduct filler. soy is also highly allergenic.the funny thing anyone who buys science diet knows its pretty expensive food. yet we can all reasonably presume that these fillers and byproducts probably arent that expensive to source. whats worse is that this food can cause serious health problems like diabetes due to the ridiculously high amount of carbohydrates aka sugars. the guaranteed analysis on the hills website indicates this food is composed of 43.2 carbohydrates. thats completely inappropriate for the nutritional needs of cats.i was lucky to see the light before my cat developed any serious health problems from this food. my cats symptoms on science diet were fairly mild but still concerning she got fatter and fatter she was inactive her coat was dull and she pooped a lot. the first food i switched her to was taste of the wild rocky mountain formula which is a grainfree high protein diet that costs about half the price of science diet. the first 8 ingredients of taste of the wild are chicken meal peas sweet potatoes chicken fat pea protein potato protein roasted venison smoked salmon. obvious improvement over science diets ingredients. my cat loved it started losing weight more activity coat became shiner and there were litter box benefits as well less poo because she was no longer eating filler that her body couldnt process. i absolutely feel taste of the wild is an amazing value for grainfree cat food and a vastly superior product compared to science diet and most other commercial cat foods.a few months ago i found orijen cat food and decided to switch again. the first 8 ingredients of orijen are fresh boneless chicken chicken meal fresh boneless salmon turkey meal fresh chicken liver herring meal russet potato chicken fat. now doesnt the orijen ingredient list make the science diet ingredients above even more laughable and sad? after feeding orijen and a bit of highquality canned food every day tiki cat or natures variety instict my 4 year old cat has practically become a kitten again. she plays every day and is the picture of lean brighteyed happy feline health. changing my cats diet from science diet to a diet appropriate for felines has completely transformed my cat in less than 6 months!there is so much information about feline health out there and so many holistic foods to choose from now. i strongly believe that anyone who currently feeds science diet would feel immediately compelled to switch foods after doing 2030 minutes of research. please do.,sickening filler ingredients high price,0.83,2011-07-06,negative,0.9224,3,3_food_dog_dogs_loves
B0001EQN88,A3MQZB6QQK7T48,3,neutral,you can buy the senso coffee cheaper anywhere else walmart target grocery store etc. but the coffee maker is a good buy at 19.95,senso coffee cheaper anywhere else,0.0,2011-04-05,positive,0.713,0,0_tea_drink_like_taste
B003JOOE56,ACY52UIEQJ990,5,positive,this is my first review on amazon but i just had to testify about the excellent service quality of this seller. the roses were indeed as noticed by other reviewers of exquisite quality really better looking than the picture on the site and arrived the next day after i ordered. im truly impressed and definitely satisfied with the service and when needed will use again.,5star experience overall,0.0,2012-08-15,positive,0.981,-1,-1_product_like_good_taste
B000EF3E5Y,ANXQIS5XFA0FI,5,positive,this is my very favorite tuna. i started purchasing this albacore tuna because the ingredients are albacore tuna springwater and sea salt thats it. it does not contain any vegetable or soybean broth pyrophosphate or any other ingredients.highly recommend this tuna. have been receiving this tuna on subscribe and save for a long time now and it is always perfect and a highly consistent product.,excellent product. great taste. good price.,1.0,2012-04-10,positive,0.9774,2,2_sauce_salt_like_rice
B00305L330,A39V7VQL9ZWX3E,5,positive,this is seriously the best tasting protein drink i have had hands down and i have tried a lot of them. i cant recommend it enough. its got a very nice strong coffee flavor if its too strong for you just add more water or milk and gives a nice little caffeine punch great alternative to the vending machine for the afternoon blahs. the blender bottle makes it perfectly. having tried a single serve sample i am now buying two canisters...one to keep at home and one to keep in my desk at work.,freakin awesome.,0.0,2009-12-27,positive,0.9773,0,0_tea_drink_like_taste
B000HRVXUM,A3D5D9QQ3KZSCY,1,negative,the crackers were stale and not very palatable to me. i will not order them again.,mexican golden flax crackers,0.0,2008-11-25,negative,0.9339,1,1_chocolate_cookies_good_like
B000EINWCQ,A2TK7O601OM5A2,5,positive,great suace for any indonesian dish asian foods over rice etc... texture is more syrupy than soy sauce and sweeter.,abc kecap manis sweet soy sauce,0.0,2009-07-15,positive,0.9282,-1,-1_product_like_good_taste
B000JJHDVG,A3UHGCLMG66E26,5,positive,this stuff is fantastic. i use it for nearly all of my baking and as the sweetener for a regionally famous mayan hot chocolate. i have this on amazon subscribeandsave and get a 15 discount buying that way. the crazy thing is though that this is less than 12 the price of my local retailer even without the discount.,one of my favorite sweeteners,1.0,2010-12-30,positive,0.9737,-1,-1_product_like_good_taste
B000NY4SA6,A2Q6VINLE39XNW,5,positive,this ketchup is so good!i grew up on this stuff in germany and eat it with all the traditional things you eat ketchup with but its so much more and you can use it for so many different things. to add flavor and consistency. its thicker than regular american ketchup but trust me once you try this you wont want to go back!its not super spicy or hot it just has an amazing mixture of flavors,love it!,1.0,2009-08-20,positive,0.9378,-1,-1_product_like_good_taste
B001SB34RG,AO2H9IVZAO0OV,5,positive,finely found where i can get theses i love theses vegan hot dogs i was introduced to them from church family when i was a little kid this is the only place around here to find them thanks!!!,linda loma linketts,0.0,2012-08-13,positive,0.9736,-1,-1_product_like_good_taste
B001SB4DTE,ADHMDSOJFVRK0,5,positive,i grew up in california loving this soup. i cant find this soup on the east coast. i love being able to buy the 12 pack case and having it show up on my doorstep.,great soup,0.0,2012-06-10,positive,0.9693,2,2_sauce_salt_like_rice
B004CLCEDE,A3P8ACNCKHOZ06,5,positive,i heard about these noodles years ago through hungry girl although they werent available in my areas grocery stores until just a couple of years ago. when i learned 2 years ago that i am glutenintolerant borderline celiac i started using rice pastas and the like but they werent all that satisfying and still had a ton of calories and simple carbs. remembering the stories id read about shirataki i thought i should give them a try. i had initially tried a different brand one of the tofu varieties. i must admit the first few times i tried shirataki noodles i was really unimpressed but i was pretty much just rinsing them and adding them to whatever i was making but once i learned how to properly cook them even the other brand was really good.the best way to prepare them that ive found is a little bit involved but they are still very quick and simple. i put about a teaspoon of oil grapeseed in my 9 nonstick wok and preheat it on high. i open the package of noodles directly into a colander letting the liquid drain out it smells a little like shrimp to me but ymmv and then open up the hot tap over them for a couple of minutes. i then shakesqueeze out the excess water sometimes blotting on some paper towels then snip them with kitchen shears until they are a more manageable length on average although sometimes i do this directly in the pan just because im weird and that seems fun. transfer the noodles to the pan. the oil should be hot and the noodles should sizzle when they hit the pan grapeseed oil has a very high smoke point which is why i prefer it for stirfrying. i tend to use siliconecovered kitchen tongs for cooking my noodles as it seems easier to grab them and turn them than trying to just stir. i let them cook for a couple of minutes until they are more or less dry then add my other ingredients in order of how long they take to cook. you really cant overcook shirataki noodles in my experience though they dont get soggy like wheat pasta.my favorite recipe is to add 6 oz. medium raw shrimp usually i just rinsethaw the shrimp and noodles together in the colander then separate them as even raw shrimp doesnt take very long to cook 1234 cup of chopped green onion 23 tsp of liquid aminos or light soy sauce a beaten egg or two and a dash of ginger garlic powder at the end. the noodles take a back seat to whatever ingredients you add and are just a nice addition that also tends to be very filling. i calculated this recipe in a diet log and it checks in at under 400 calories for what amounts to a huge bowl of noodles with 6 oz. of shrimp and two large eggs. tons of protein and very filling for very few calories. even my exceedingly picky husband likes them and he isnt rummaging through the fridge cupboards 10 minutes later like usual. last night i added some frozen grilled red yellow peppers in place of the shrimp and it was outstanding.i like these because they are not only glutenfree but soyfree. while i dont actively avoid all things soy i do try to keep my intake in check mostly because of how ubiquitous it is in nearly every other prepared food product especially glutenfree. im still curious about the nutrition measurements considering the package describes them as being made of soluble fiber but lists 1g of fiber in a serving. in any event i am always full and happy after a meal containing these.,fantastic addition to stirfry delicious if you cook them right,1.0,2012-07-03,neutral,0.5147,2,2_sauce_salt_like_rice
B001SATWWS,A245I8O85C6P5H,5,positive,ok. ive never been to new orleans. but i love this coffee! i have been searching for a great house coffee. this is it. very nice coffee! not bitter. just perfect for me. not too strong. but just right. i love it. i was a bit concerned about the chicory which i have never seen in coffee before.... but this is now my favorite coffee of all! i am on auto ship and they send 10 packs very well packaged. use by 812. i wont be always checking for a great new coffee. this is the one.,i found the best coffee!,0.0,2012-01-20,positive,0.9709,0,0_tea_drink_like_taste
B001F1YU8Q,A16XK4D7LFA1WF,5,positive,this is an excellent teeccino choice. the flavor is wonderful very satisfying. the amaretto is pretty distinguishable which is not the case with all flavors!,great flavor,0.0,2012-05-10,positive,0.9863,0,0_tea_drink_like_taste
B004WJAT5G,AMRNGPXPKE63O,4,positive,i was looking for a tea variety for my senseo machine because i didnt want to invest in yet another machine the keurig so i randomly started with this brand and flavor. and i was surprised how good the tea is!now i like my tea best in england and i cant stand liptons version of black tea just to give you an idea of what kind of tea i like.for my morning tea these pods are awesome quickly brewed and fullbodied. a little bit pricy but what pods arent?if youre serving afternoon tea it would take forever these you use for one cup at a time thats always fresh.,a fast cuppa,1.0,2011-10-16,positive,0.834,0,0_tea_drink_like_taste
B005HUWGGY,A1YKXVGAIA8952,3,neutral,a nice blend of several different fruits. this stage 3 food was tasty. not as thick as some other stage threes and there are no bites or chunks. it is more like a thin custard. my son always loved this.,fruity,0.0,2011-10-25,positive,0.9749,-1,-1_product_like_good_taste
B000FDN6WG,A31ZRS5O0XJB23,5,positive,really good product. purchased to accompany italian style winter soup....yummy!!! find the soup recipe at ....,italian foods,0.0,2009-12-25,positive,0.9886,2,2_sauce_salt_like_rice
B004HLAHUQ,A60I0KCK6PGAL,5,positive,a very convenient way to prepare serve and enjoy a great cup of hot chocolate especially at this value pricing for the quanity.,great flavor!,0.0,2012-02-10,positive,0.9678,1,1_chocolate_cookies_good_like
B001LO501S,A27NVONAMPYGSY,5,positive,first i do have to say that this juice does not look like the picture its grayer and more translucent even after shaking to redistribute the pulp. it wont make pretty mixed drinks. but it is hands down the best tasting pineapple juice i have ever had. and the fact that its organic and all juice no concentrate or water hijinks makes me even happier! i will be drinking this juice as long as they keep making it.,delicious!,0.0,2011-08-13,positive,0.8894,0,0_tea_drink_like_taste
B000E4ALGK,AW2ZQHUP25JWN,3,neutral,difficult to work with and not the best flavor. the best gluten free choc chip cookie mix i have found is pamelas but amazon does not list it.,bobs red mill choc chip cookie mix,0.0,2007-10-19,negative,0.819,-1,-1_product_like_good_taste
